Filename,Num_Clusters,FTE
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC8_mask2_350ms.csv,2,0.5516891479492188
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC8_mask3_350ms.csv,2,0.6171035766601562
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC8_mask4_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC8_mask5_350ms.csv,1,0.7010078430175781
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC1_mask1_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC1_mask2_350ms.csv,5,0.5933609008789062
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC1_mask3_350ms.csv,2,0.2039794921875
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC1_mask4_350ms.csv,2,0.4073524475097656
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC1_mask5_350ms.csv,5,0.3321723937988281
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC2_mask1_350ms.csv,0,0.4283409118652344
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC2_mask2_350ms.csv,0,0.50909423828125
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC2_mask3_350ms.csv,0,0.48506927490234375
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC2_mask4_350ms.csv,0,0.3791236877441406
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC2_mask5_350ms.csv,1,0.3433074951171875
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC3_mask1_350ms.csv,4,0.25958251953125
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC3_mask2_350ms.csv,1,0.14506912231445312
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC3_mask3_350ms.csv,1,0.3645210266113281
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC3_mask4_350ms.csv,0,0.5358123779296875
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC3_mask5_350ms.csv,3,0.3964729309082031
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC4_mask1_350ms.csv,2,0.5777091979980469
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC4_mask2_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC4_mask3_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC4_mask4_350ms.csv,0,0.5614700317382812
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC4_mask5_350ms.csv,2,0.5199050903320312
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC5_mask1_350ms.csv,4,0.6071434020996094
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC5_mask2_350ms.csv,8,0.5482368469238281
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC5_mask3_350ms.csv,0,0.0010833740234375
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC5_mask4_350ms.csv,4,0.4154396057128906
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC5_mask5_350ms.csv,4,0.6956329345703125
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC6_mask1_350ms.csv,0,0.6356391906738281
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC6_mask2_350ms.csv,9,0.44181060791015625
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC6_mask3_350ms.csv,6,0.4640159606933594
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC6_mask4_350ms.csv,0,0.000614166259765625
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC6_mask5_350ms.csv,11,0.45532989501953125
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC7_mask1_350ms.csv,0,0.3391380310058594
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC7_mask2_350ms.csv,0,0.4638404846191406
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC7_mask3_350ms.csv,5,0.5832443237304688
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC7_mask4_350ms.csv,5,0.559295654296875
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC7_mask5_350ms.csv,4,0.48186492919921875
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC8_mask1_350ms.csv,1,0.674041748046875
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC8_mask2_350ms.csv,2,0.5492477416992188
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC8_mask3_350ms.csv,4,0.5198135375976562
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC8_mask4_350ms.csv,10,0.5339584350585938
C:\Users\xan37\Downloads\tip_omega_50_Emax_350_IC8_mask5_350ms.csv,3,0.4415931701660156
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC1_mask1_350ms.csv,5,0.3995094299316406
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC1_mask2_350ms.csv,4,0.5991134643554688
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC1_mask3_350ms.csv,1,0.32253265380859375
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC1_mask4_350ms.csv,1,0.3352203369140625
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC1_mask5_350ms.csv,9,0.36055755615234375
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC2_mask1_350ms.csv,3,0.3663978576660156
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC2_mask2_350ms.csv,7,0.2909698486328125
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC2_mask3_350ms.csv,2,0.3720817565917969
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC2_mask4_350ms.csv,0,0.314788818359375
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC2_mask5_350ms.csv,2,0.4233665466308594
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC3_mask1_350ms.csv,1,0.2749519348144531
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC3_mask2_350ms.csv,7,0.3590354919433594
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC3_mask3_350ms.csv,0,0.00341033935546875
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC3_mask4_350ms.csv,4,0.28139495849609375
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC3_mask5_350ms.csv,0,0.41845703125
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC4_mask1_350ms.csv,3,0.6189346313476562
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC4_mask2_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC4_mask3_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC4_mask4_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC4_mask5_350ms.csv,0,0.5007400512695312
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC5_mask1_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC5_mask2_350ms.csv,1,0.20078659057617188
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC5_mask3_350ms.csv,0,0.4373664855957031
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC5_mask4_350ms.csv,11,0.4871673583984375
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC5_mask5_350ms.csv,5,0.3495140075683594
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC6_mask1_350ms.csv,0,0.5390129089355469
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC6_mask2_350ms.csv,0,0.257171630859375
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC6_mask3_350ms.csv,5,0.4616279602050781
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC6_mask4_350ms.csv,2,0.469451904296875
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC6_mask5_350ms.csv,3,0.5833892822265625
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC7_mask1_350ms.csv,0,0.3120155334472656
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC7_mask2_350ms.csv,0,0.3285179138183594
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC7_mask3_350ms.csv,0,0.37972259521484375
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC7_mask4_350ms.csv,4,0.55364990234375
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC7_mask5_350ms.csv,4,0.49887847900390625
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC8_mask1_350ms.csv,1,0.5516281127929688
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC8_mask2_350ms.csv,0,0.5824012756347656
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC8_mask3_350ms.csv,5,0.4818153381347656
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC8_mask4_350ms.csv,6,0.4031562805175781
C:\Users\xan37\Downloads\tip_omega_100_Emax_350_IC8_mask5_350ms.csv,7,0.47313690185546875
